segment_id,latitude,longitude,zone_no,zone_name,road_class,elevation_m,slope_degrees,distance_to_coast_km,distance_to_major_canal_m,subsidence_rate_mm_yr,soil_infiltration_rate_mm_hr,swd_pipe_diameter_mm,swd_pipe_material,theoretical_drain_capacity_cumecs,solid_waste_generated_tpd,desilting_completed_pct,chronic_blockage_flag,drain_clogging_factor_mu,effective_drain_capacity_cumecs,rainfall_24h_mm,rainfall_peak_intensity_mm_hr,surface_runoff_inflow_cumecs,is_flooded,flood_depth_cm,flood_severity_level,safe_vehicle_passage
CHN_SEG_00095,13.097784,80.2925,5,Royapuram,street_limited,3.51,0.28,4.16,1387.7,3.6,4.2,600,RCC_Hume_NP2,0.199,480.0,62.0,0,0.44,0.111,299.0088,49.8,0.242,1,26.0,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00096,13.078279,80.209574,8,Annanagar,street_limited,11.92,1.0,13.37,624.9,3.6,12.5,600,RCC_Hume_NP2,0.376,430.0,78.5,0,0.337,0.249,299.0088,49.8,0.242,1,16.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00097,13.068609,80.205202,8,Annanagar,service,13.0,0.94,13.85,40.0,3.6,12.5,600,RCC_Hume_NP2,0.365,430.0,78.5,0,0.337,0.242,299.0088,49.8,0.242,1,22.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00098,12.948321,80.182637,12,Alandur,street,10.37,0.75,16.36,343.6,3.6,12.5,600,RCC_Hume_NP2,0.326,330.0,71.0,0,0.332,0.218,299.0088,49.8,0.242,1,20.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00099,13.034915,80.210095,10,Kodambakkam,main,6.0,0.79,13.31,1387.3,3.6,7.8,600,RCC_Hume_NP2,0.334,560.0,78.5,1,0.591,0.137,299.0088,49.8,0.242,1,29.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00100,12.902341,80.042231,12,Alandur,main,10.6,0.6,31.94,1241.6,3.6,12.5,600,RCC_Hume_NP2,0.291,330.0,71.0,0,0.332,0.194,299.0088,49.8,0.242,1,22.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00101,12.958319,80.123765,12,Alandur,street,7.4,0.85,22.89,952.1,3.6,12.5,600,RCC_Hume_NP2,0.347,330.0,71.0,0,0.332,0.232,299.0088,49.8,0.242,1,21.0,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00102,12.839172,80.216951,15,Sholinganallur,main,1.1,0.5,12.55,1230.6,4.7,4.2,600,RCC_Hume_NP2,0.266,290.0,71.0,0,0.316,0.182,299.0088,49.8,0.242,1,123.3,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_00103,13.034973,80.171758,11,Valasaravakkam,street,11.01,0.94,17.56,1387.9,3.6,12.5,600,RCC_Hume_NP2,0.365,310.0,71.0,0,0.324,0.247,299.0088,49.8,0.242,1,15.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00104,13.080821,80.270174,5,Royapuram,main,2.02,0.54,6.64,778.6,3.6,4.2,600,RCC_Hume_NP2,0.277,480.0,62.0,0,0.44,0.155,299.0088,49.8,0.242,1,101.8,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_00105,13.046107,80.239639,9,Teynampet,main,8.03,0.68,10.03,1275.5,3.6,7.8,600,RCC_Hume_NP2,0.31,540.0,78.5,1,0.583,0.129,299.0088,49.8,0.242,1,29.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00106,13.087525,80.25511,6,Thiru-Vi-Ka Nagar,street_limited,4.18,0.6,8.31,1118.1,3.6,12.5,600,RCC_Hume_NP2,0.291,420.0,71.0,0,0.37,0.183,299.0088,49.8,0.242,1,24.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00107,13.119077,80.267486,4,Tondiarpet,street_limited,2.7,0.64,6.94,835.0,4.7,4.2,600,RCC_Hume_NP2,0.301,410.0,62.0,0,0.411,0.177,299.0088,49.8,0.242,1,81.8,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_00108,13.096214,80.202684,8,Annanagar,main,9.65,0.71,14.13,1368.8,3.6,12.5,600,RCC_Hume_NP2,0.317,430.0,78.5,0,0.337,0.21,299.0088,49.8,0.242,1,21.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00109,12.989658,80.139515,11,Valasaravakkam,street,10.77,0.88,21.14,1030.1,3.6,12.5,600,RCC_Hume_NP2,0.353,310.0,71.0,0,0.324,0.239,299.0088,49.8,0.242,1,14.2,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_00110,13.023904,80.216873,10,Kodambakkam,street_limited,6.51,0.64,12.56,1083.9,3.6,7.8,600,RCC_Hume_NP2,0.301,560.0,78.5,1,0.591,0.123,299.0088,49.8,0.242,1,29.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00111,13.044874,80.251784,9,Teynampet,street,8.3,0.7,8.68,1308.7,3.6,7.8,600,RCC_Hume_NP2,0.315,540.0,78.5,0,0.383,0.194,299.0088,49.8,0.242,1,22.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00112,13.121018,80.267845,4,Tondiarpet,street_limited,2.35,0.63,6.9,722.1,4.7,4.2,600,RCC_Hume_NP2,0.299,410.0,62.0,0,0.411,0.176,299.0088,49.8,0.242,1,91.6,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_00113,13.048425,80.120742,11,Valasaravakkam,main,12.2,0.84,23.23,1200.2,3.6,12.5,600,RCC_Hume_NP2,0.345,310.0,71.0,0,0.324,0.233,299.0088,49.8,0.242,1,22.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00114,13.054134,80.280197,9,Teynampet,street_limited,5.33,0.52,5.53,948.7,3.6,7.8,600,RCC_Hume_NP2,0.271,540.0,78.5,0,0.383,0.167,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00115,13.077362,80.156421,7,Ambattur,main,14.47,1.15,19.27,566.8,3.6,12.5,600,RCC_Hume_NP2,0.404,390.0,71.0,0,0.357,0.26,299.0088,49.8,0.242,1,12.2,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_00116,13.079614,80.199165,8,Annanagar,street_limited,12.49,0.99,14.52,707.1,3.6,12.5,600,RCC_Hume_NP2,0.374,430.0,78.5,0,0.337,0.248,299.0088,49.8,0.242,1,19.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00117,13.174648,80.257082,2,Manali,street,5.98,0.41,8.09,1179.6,3.6,12.5,600,RCC_Hume_NP2,0.241,220.0,71.0,0,0.287,0.172,299.0088,49.8,0.242,1,22.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00118,12.927314,80.101656,12,Alandur,main,10.5,0.8,25.35,1006.6,3.6,12.5,600,RCC_Hume_NP2,0.337,330.0,71.0,0,0.332,0.225,299.0088,49.8,0.242,1,21.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00119,13.025688,80.211524,10,Kodambakkam,street,6.62,0.67,13.15,1158.6,3.6,7.8,600,RCC_Hume_NP2,0.308,560.0,78.5,0,0.391,0.188,299.0088,49.8,0.242,1,24.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00120,13.037871,80.164969,11,Valasaravakkam,main,11.1,0.95,18.32,1399.9,3.6,12.5,600,RCC_Hume_NP2,0.367,310.0,71.0,0,0.324,0.248,299.0088,49.8,0.242,1,16.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00121,13.041636,80.259858,9,Teynampet,street,8.3,0.73,7.79,1371.7,3.6,7.8,600,RCC_Hume_NP2,0.321,540.0,78.5,1,0.583,0.134,299.0088,49.8,0.242,1,29.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00122,12.903894,80.145861,15,Sholinganallur,street,3.67,0.29,20.44,1288.1,4.7,4.2,600,RCC_Hume_NP2,0.203,290.0,71.0,0,0.316,0.139,299.0088,49.8,0.242,1,22.9,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00123,13.078934,80.25669,6,Thiru-Vi-Ka Nagar,main,3.17,0.7,8.14,665.6,3.6,12.5,600,RCC_Hume_NP2,0.315,420.0,71.0,1,0.57,0.135,299.0088,49.8,0.242,1,74.2,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_00124,12.960703,80.124527,12,Alandur,street,7.72,0.85,22.81,1067.4,3.6,12.5,600,RCC_Hume_NP2,0.347,330.0,71.0,0,0.332,0.232,299.0088,49.8,0.242,1,19.1,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00125,13.039102,80.210489,10,Kodambakkam,street,6.16,0.8,13.27,1396.1,3.6,7.8,600,RCC_Hume_NP2,0.337,560.0,78.5,1,0.591,0.138,299.0088,49.8,0.242,1,29.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00126,13.062673,80.197059,10,Kodambakkam,street,8.73,0.63,14.76,437.2,3.6,7.8,600,RCC_Hume_NP2,0.299,560.0,78.5,0,0.391,0.182,299.0088,49.8,0.242,1,24.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00127,13.024199,80.223777,10,Kodambakkam,service,6.14,0.64,11.79,1096.9,3.6,7.8,600,RCC_Hume_NP2,0.301,560.0,78.5,1,0.591,0.123,299.0088,49.8,0.242,1,29.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00128,13.089372,80.226904,8,Annanagar,street_limited,9.4,0.86,11.44,1191.0,3.6,12.5,600,RCC_Hume_NP2,0.349,430.0,78.5,0,0.337,0.231,299.0088,49.8,0.242,1,22.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00129,12.993651,80.148873,12,Alandur,main,7.8,0.83,20.11,821.6,3.6,12.5,600,RCC_Hume_NP2,0.343,330.0,71.0,0,0.332,0.229,299.0088,49.8,0.242,1,18.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00130,13.092765,80.22324,8,Annanagar,street,9.42,0.79,11.85,1298.1,3.6,12.5,600,RCC_Hume_NP2,0.334,430.0,78.5,0,0.337,0.221,299.0088,49.8,0.242,1,22.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00131,13.038305,80.18117,11,Valasaravakkam,street,9.61,0.95,16.52,1399.2,3.6,12.5,600,RCC_Hume_NP2,0.367,310.0,71.0,0,0.324,0.248,299.0088,49.8,0.242,1,16.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00132,12.959289,80.194927,12,Alandur,street,9.72,0.85,14.99,1000.7,3.6,12.5,600,RCC_Hume_NP2,0.347,330.0,71.0,0,0.332,0.232,299.0088,49.8,0.242,1,16.9,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00133,13.061076,80.211747,10,Kodambakkam,main,9.42,0.59,13.13,541.9,3.6,7.8,600,RCC_Hume_NP2,0.289,560.0,78.5,0,0.391,0.176,299.0088,49.8,0.242,1,24.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00134,13.018141,80.266842,13,Adyar,street,3.47,0.35,7.01,787.5,3.6,7.8,600,RCC_Hume_NP2,0.223,450.0,71.0,0,0.383,0.138,299.0088,49.8,0.242,1,59.2,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_00135,13.083078,80.249885,6,Thiru-Vi-Ka Nagar,path,3.23,0.66,8.89,904.7,3.6,12.5,600,RCC_Hume_NP2,0.306,420.0,71.0,0,0.37,0.193,299.0088,49.8,0.242,1,65.5,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_00136,13.037547,80.177383,11,Valasaravakkam,street,10.06,0.95,16.94,1400.0,3.6,12.5,600,RCC_Hume_NP2,0.367,310.0,71.0,0,0.324,0.248,299.0088,49.8,0.242,1,14.0,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_00137,13.056486,80.203601,10,Kodambakkam,street_limited,8.25,0.52,14.03,821.4,3.6,7.8,600,RCC_Hume_NP2,0.271,560.0,78.5,0,0.391,0.165,299.0088,49.8,0.242,1,24.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00138,13.075982,80.119407,7,Ambattur,street,12.87,1.15,23.38,477.2,3.6,12.5,600,RCC_Hume_NP2,0.404,390.0,71.0,0,0.357,0.26,299.0088,49.8,0.242,1,21.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00139,13.059726,80.192406,11,Valasaravakkam,street,10.43,0.71,15.27,627.8,3.6,12.5,600,RCC_Hume_NP2,0.317,310.0,71.0,0,0.324,0.214,299.0088,49.8,0.242,1,12.2,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_00140,13.161662,80.276072,2,Manali,service,6.24,0.66,5.99,1395.5,3.6,12.5,600,RCC_Hume_NP2,0.306,220.0,71.0,0,0.287,0.218,299.0088,49.8,0.242,1,22.4,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00141,13.096765,80.268631,6,Thiru-Vi-Ka Nagar,main,6.51,0.41,6.81,1376.4,3.6,12.5,600,RCC_Hume_NP2,0.241,420.0,71.0,1,0.57,0.104,299.0088,49.8,0.242,1,29.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00142,12.992491,80.21326,12,Alandur,street_limited,9.95,0.82,12.96,885.9,3.6,12.5,600,RCC_Hume_NP2,0.341,330.0,71.0,0,0.332,0.228,299.0088,49.8,0.242,1,18.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00143,13.07432,80.240361,10,Kodambakkam,street_limited,6.59,0.79,9.95,366.3,3.6,7.8,600,RCC_Hume_NP2,0.334,560.0,78.5,0,0.391,0.203,299.0088,49.8,0.242,1,19.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00144,12.977496,80.197006,12,Alandur,street,7.11,0.58,14.76,1387.1,3.6,12.5,600,RCC_Hume_NP2,0.287,330.0,71.0,0,0.332,0.192,299.0088,49.8,0.242,1,23.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00145,12.942878,80.216559,14,Perungudi,street,4.35,0.33,12.59,40.0,4.7,4.2,600,RCC_Hume_NP2,0.216,370.0,71.0,0,0.349,0.141,299.0088,49.8,0.242,1,23.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00146,13.070501,80.242035,10,Kodambakkam,street_limited,7.04,0.76,9.76,103.2,3.6,7.8,600,RCC_Hume_NP2,0.328,560.0,78.5,0,0.391,0.2,299.0088,49.8,0.242,1,16.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00147,13.075504,80.180494,8,Annanagar,main,12.71,1.0,16.6,445.6,3.6,12.5,600,RCC_Hume_NP2,0.376,430.0,78.5,0,0.337,0.249,299.0088,49.8,0.242,1,21.1,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00148,13.038485,80.195809,11,Valasaravakkam,street_limited,8.72,0.95,14.9,1398.7,3.6,12.5,600,RCC_Hume_NP2,0.367,310.0,71.0,0,0.324,0.248,299.0088,49.8,0.242,1,22.1,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00149,13.030207,80.232733,9,Teynampet,street_limited,5.07,0.7,10.8,1305.2,3.6,7.8,600,RCC_Hume_NP2,0.315,540.0,78.5,0,0.383,0.194,299.0088,49.8,0.242,1,20.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00150,13.09044,80.254247,6,Thiru-Vi-Ka Nagar,street,4.62,0.54,8.41,1228.6,3.6,12.5,600,RCC_Hume_NP2,0.277,420.0,71.0,1,0.57,0.119,299.0088,49.8,0.242,1,29.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00151,13.055976,80.207249,10,Kodambakkam,street,8.48,0.53,13.63,850.0,3.6,7.8,600,RCC_Hume_NP2,0.274,560.0,78.5,0,0.391,0.167,299.0088,49.8,0.242,1,24.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00152,12.977614,80.231177,14,Perungudi,street,2.85,0.28,10.97,1385.9,4.7,4.2,600,RCC_Hume_NP2,0.199,370.0,71.0,0,0.349,0.13,299.0088,49.8,0.242,1,75.4,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_00153,13.044845,80.243974,9,Teynampet,street,8.11,0.7,9.55,1309.4,3.6,7.8,600,RCC_Hume_NP2,0.315,540.0,78.5,1,0.583,0.131,299.0088,49.8,0.242,1,29.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00154,13.109683,80.199656,8,Annanagar,street,9.78,0.96,14.47,1253.2,3.6,12.5,600,RCC_Hume_NP2,0.369,430.0,78.5,0,0.337,0.245,299.0088,49.8,0.242,1,20.5,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00155,12.923573,80.134422,15,Sholinganallur,street,3.48,0.49,21.71,1170.0,4.7,4.2,600,RCC_Hume_NP2,0.263,290.0,71.0,0,0.316,0.18,299.0088,49.8,0.242,1,56.6,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_00156,13.029608,80.233084,9,Teynampet,street_limited,5.03,0.69,10.76,1289.4,3.6,7.8,600,RCC_Hume_NP2,0.313,540.0,78.5,0,0.383,0.193,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00157,13.055566,80.196209,10,Kodambakkam,street,7.43,0.54,14.85,872.6,3.6,7.8,600,RCC_Hume_NP2,0.277,560.0,78.5,0,0.391,0.169,299.0088,49.8,0.242,1,24.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00158,12.970907,80.142369,12,Alandur,street,10.58,0.73,20.83,1373.9,3.6,12.5,600,RCC_Hume_NP2,0.321,330.0,71.0,0,0.332,0.214,299.0088,49.8,0.242,1,22.1,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00159,13.093008,80.258852,6,Thiru-Vi-Ka Nagar,street_limited,5.48,0.48,7.9,1304.4,3.6,12.5,600,RCC_Hume_NP2,0.261,420.0,71.0,1,0.57,0.112,299.0088,49.8,0.242,1,29.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00160,13.055427,80.249231,9,Teynampet,main,7.68,0.49,8.97,880.2,3.6,7.8,600,RCC_Hume_NP2,0.263,540.0,78.5,0,0.383,0.162,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00161,12.983665,80.222017,12,Alandur,street,9.21,0.67,11.99,1264.0,3.6,12.5,600,RCC_Hume_NP2,0.308,330.0,71.0,1,0.532,0.144,299.0088,49.8,0.242,1,28.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00162,13.08208,80.182398,8,Annanagar,street,12.97,0.97,16.38,850.3,3.6,12.5,600,RCC_Hume_NP2,0.371,430.0,78.5,0,0.337,0.246,299.0088,49.8,0.242,1,22.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00163,13.010505,80.232982,13,Adyar,service,3.73,0.52,10.77,299.5,3.6,7.8,600,RCC_Hume_NP2,0.271,450.0,71.0,0,0.383,0.167,299.0088,49.8,0.242,1,24.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00164,13.037398,80.220867,10,Kodambakkam,street,6.52,0.8,12.11,1399.9,3.6,7.8,600,RCC_Hume_NP2,0.337,560.0,78.5,0,0.391,0.205,299.0088,49.8,0.242,1,19.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00165,13.06174,80.201563,10,Kodambakkam,street,8.93,0.61,14.26,498.8,3.6,7.8,600,RCC_Hume_NP2,0.294,560.0,78.5,0,0.391,0.179,299.0088,49.8,0.242,1,24.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00166,12.973346,80.211913,12,Alandur,street,7.14,0.67,13.11,1396.4,3.6,12.5,600,RCC_Hume_NP2,0.308,330.0,71.0,0,0.332,0.206,299.0088,49.8,0.242,1,22.6,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00167,12.968186,80.252289,14,Perungudi,street,3.05,0.47,8.63,1324.6,4.7,4.2,600,RCC_Hume_NP2,0.258,370.0,71.0,0,0.349,0.168,299.0088,49.8,0.242,1,69.8,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_00168,12.877667,80.243794,15,Sholinganallur,main,2.04,0.49,9.57,199.7,4.7,4.2,600,RCC_Hume_NP2,0.263,290.0,71.0,0,0.316,0.18,299.0088,49.8,0.242,1,96.9,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_00169,13.127457,80.257583,6,Thiru-Vi-Ka Nagar,street,3.75,0.59,8.04,305.5,3.6,12.5,600,RCC_Hume_NP2,0.289,420.0,71.0,0,0.37,0.182,299.0088,49.8,0.242,1,24.2,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00170,13.035276,80.27001,9,Teynampet,street_limited,8.29,0.74,6.66,1390.5,3.6,7.8,600,RCC_Hume_NP2,0.324,540.0,78.5,0,0.383,0.2,299.0088,49.8,0.242,1,22.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00171,13.00082,80.117183,11,Valasaravakkam,main,10.77,0.94,23.62,371.6,3.6,12.5,600,RCC_Hume_NP2,0.365,310.0,71.0,0,0.324,0.247,299.0088,49.8,0.242,1,14.2,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_00172,12.90048,80.14978,15,Sholinganallur,street,3.51,0.21,20.0,1176.2,4.7,4.2,600,RCC_Hume_NP2,0.172,290.0,71.0,0,0.316,0.118,299.0088,49.8,0.242,1,22.9,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00173,12.939412,80.257972,14,Perungudi,street,1.65,0.25,8.0,274.7,4.7,4.2,600,RCC_Hume_NP2,0.188,370.0,71.0,0,0.349,0.122,299.0088,49.8,0.242,1,109.0,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_00174,12.975392,80.256411,14,Perungudi,street,4.38,0.33,8.17,1399.3,4.7,4.2,600,RCC_Hume_NP2,0.216,370.0,71.0,0,0.349,0.141,299.0088,49.8,0.242,1,23.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00175,13.038082,80.23126,10,Kodambakkam,street,7.44,0.8,10.96,1399.6,3.6,7.8,600,RCC_Hume_NP2,0.337,560.0,78.5,0,0.391,0.205,299.0088,49.8,0.242,1,14.2,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_00176,12.902825,80.20498,15,Sholinganallur,street,1.1,0.26,13.88,1256.9,4.7,4.2,600,RCC_Hume_NP2,0.192,290.0,71.0,0,0.316,0.131,299.0088,49.8,0.242,1,123.3,Catastrophic (>100 cm),Impasse / Completely Submerged
CHN_SEG_00177,13.025694,80.201992,12,Alandur,street,8.48,0.72,14.21,1158.8,3.6,12.5,600,RCC_Hume_NP2,0.319,330.0,71.0,0,0.332,0.213,299.0088,49.8,0.242,1,14.5,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_00178,12.975928,80.202137,12,Alandur,street,7.1,0.62,14.19,1397.7,3.6,12.5,600,RCC_Hume_NP2,0.296,330.0,71.0,0,0.332,0.198,299.0088,49.8,0.242,1,22.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00179,12.939564,80.153777,12,Alandur,main,7.14,0.55,19.56,264.2,3.6,12.5,600,RCC_Hume_NP2,0.279,330.0,71.0,0,0.332,0.186,299.0088,49.8,0.242,1,23.3,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00180,13.058079,80.227167,10,Kodambakkam,street,9.6,0.52,11.41,728.6,3.6,7.8,600,RCC_Hume_NP2,0.271,560.0,78.5,0,0.391,0.165,299.0088,49.8,0.242,1,24.8,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00181,13.107073,80.202888,8,Annanagar,street,9.68,0.92,14.11,1323.7,3.6,12.5,600,RCC_Hume_NP2,0.361,430.0,78.5,0,0.337,0.239,299.0088,49.8,0.242,1,21.1,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00182,12.929013,80.207877,15,Sholinganallur,street,2.71,0.42,13.56,920.4,4.7,4.2,600,RCC_Hume_NP2,0.244,290.0,71.0,0,0.316,0.167,299.0088,49.8,0.242,1,78.2,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_00183,13.11001,80.183576,7,Ambattur,main,12.71,1.11,16.25,1242.8,3.6,12.5,600,RCC_Hume_NP2,0.396,390.0,71.0,1,0.557,0.175,299.0088,49.8,0.242,1,28.9,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00184,13.121921,80.144627,7,Ambattur,street,13.33,1.12,20.58,667.3,3.6,12.5,600,RCC_Hume_NP2,0.398,390.0,71.0,0,0.357,0.256,299.0088,49.8,0.242,1,19.0,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00185,12.937663,80.239511,14,Perungudi,street,3.51,0.29,10.04,393.5,4.7,4.2,600,RCC_Hume_NP2,0.203,370.0,71.0,0,0.349,0.132,299.0088,49.8,0.242,1,23.7,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
CHN_SEG_00186,13.125853,80.119087,7,Ambattur,main,14.82,1.06,23.41,414.0,3.6,12.5,600,RCC_Hume_NP2,0.387,390.0,71.0,0,0.357,0.249,299.0088,49.8,0.242,1,13.9,Minor (1-15 cm),All Vehicles Safe (Caution)
CHN_SEG_00187,12.969362,80.252562,14,Perungudi,street,3.28,0.45,8.6,1349.0,4.7,4.2,600,RCC_Hume_NP2,0.252,370.0,71.0,0,0.349,0.164,299.0088,49.8,0.242,1,63.4,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_00188,12.903107,80.067994,15,Sholinganallur,street,1.97,0.27,29.08,1265.5,4.7,4.2,600,RCC_Hume_NP2,0.196,290.0,71.0,0,0.316,0.134,299.0088,49.8,0.242,1,98.9,Severe (45-100 cm),Only Heavy Rescue Trucks
CHN_SEG_00189,12.980703,80.140647,12,Alandur,street,10.46,0.6,21.02,1339.0,3.6,12.5,600,RCC_Hume_NP2,0.291,330.0,71.0,0,0.332,0.194,299.0088,49.8,0.242,1,21.4,Moderate (15-45 cm),Cars Disrupted (Buses/Trucks Only)
